transaction_id,user_id,amount,transaction_channel,merchant,device_id,card_type,country,timestamp,prev_timestamp,lat,lon,prev_lat,prev_lon,time_since_last_tx,distance_from_last_tx,km_per_min,device_change,velocity_last_10min,is_night,merchant_risk_score,account_age_days,prior_chargebacks,high_risk_country,is_fraud
2980,U0119,162.67,card-present,LuxuryHub,DV0023,credit,UK,2025-03-28 02:48:16,2025-03-28 02:45:03,52.1668743367569,-0.24481422692693644,-25.554280458042143,28.122458943298422,193,9042.715635841063,2811.206933422092,0,5,1,1,386,0,0,0
2981,U0274,351.04,in-store,DesignerHub,SPOOF7849,prepaid,ZA,2025-03-28 03:23:42,2025-03-28 02:48:16,-25.81161925166667,19.07663618962585,52.1668743367569,-0.24481422692693644,2126,8841.212294638597,249.51680982046844,1,9,1,1,1168,0,0,1
2982,U0378,162.03,online,Supermart,DV0112,debit,KE,2025-03-28 03:24:07,2025-03-28 03:23:42,-0.607435359102345,36.875332300561716,-25.81161925166667,19.07663618962585,25,3380.489407172775,8113.17457721466,0,5,1,3,1259,0,0,0
2983,U0132,38.31,airtime,GameStore,DV0210,virtual,ZA,2025-03-28 03:50:20,2025-03-28 03:24:07,-27.83799372829471,23.75100187469279,-0.607435359102345,36.875332300561716,1573,3322.7769087569964,126.74292086803547,1,8,1,1,914,0,0,0
2984,U0302,95.09,airtime,DesignerHub,DV0108,virtual,UK,2025-03-28 05:04:02,2025-03-28 03:50:20,51.4780085094706,0.31636720431716436,-27.83799372829471,23.75100187469279,4422,9081.143521545438,123.21768685950391,0,8,1,1,781,0,0,0
2985,U0314,202.99,card-not-present,Clicks,DV0048,debit,ZA,2025-03-28 05:46:34,2025-03-28 05:04:02,-19.044309203326844,28.366419161656033,51.4780085094706,0.31636720431716436,2552,8276.77477780522,194.5950182869566,0,7,1,1,1492,0,0,0
2986,U0383,69.54,airtime,Clicks,DV0023,prepaid,KE,2025-03-28 06:35:36,2025-03-28 05:46:34,-1.3638179424647314,36.7237046442109,-19.044309203326844,28.366419161656033,2942,2157.830073277181,44.00741141965699,0,6,0,1,777,0,0,0
2987,U0086,66.18,card-present,MiniMart,DV0251,credit,ZA,2025-03-28 06:49:54,2025-03-28 06:35:36,-23.882040235374895,28.383387625003373,-1.3638179424647314,36.7237046442109,858,2648.7818317818383,185.22949872600267,0,7,0,1,214,0,0,0
2988,U0052,95.96,card-not-present,ShoeWorld,DV0258,credit,ZA,2025-03-28 07:56:11,2025-03-28 06:49:54,-21.651198533025557,28.1088258924314,-23.882040235374895,28.383387625003373,3977,248.64896309153517,3.7513044469429495,0,1,0,2,65,0,0,0
2989,U0001,313.48,card-present,Clicks,DV0179,debit,UK,2025-03-28 08:06:42,2025-03-28 07:56:11,51.733656350771696,-0.4453469170817915,-21.651198533025557,28.1088258924314,631,8592.950688993162,817.0793048170993,0,2,0,1,398,0,0,0
2990,U0357,116.68,card-not-present,Supermart,DV0014,virtual,KE,2025-03-28 08:20:00,2025-03-28 08:06:42,-0.5169220390823274,36.61203728250272,51.733656350771696,-0.4453469170817915,798,6752.721733353514,507.7234385980085,0,2,0,1,1228,0,0,0
2991,U0342,146.32,in-store,DesignerHub,DV0099,credit,NG,2025-03-28 09:30:45,2025-03-28 08:20:00,6.645857594577517,3.5069576825075037,-0.5169220390823274,36.61203728250272,4245,3761.767895096433,53.1698642416457,0,2,0,1,732,0,1,0
2992,U0378,13977.185203358973,in-store,DesignerHub,DV0092,credit,ZA,2025-03-28 09:58:27,2025-03-28 09:30:45,-24.276781922761455,23.358553825172276,6.645857594577517,3.5069576825075037,1662,4043.0273566375845,145.95766630460594,0,11,0,1,1697,0,0,1
2993,U0068,71.0,card-present,DesignerHub,DV0236,virtual,NG,2025-03-28 10:47:51,2025-03-28 09:58:27,6.794480096346186,3.447557528619063,-24.276781922761455,23.358553825172276,2964,4060.471458542338,82.1957785130028,0,7,0,3,1217,0,1,0
2994,U0317,46.03,in-store,MiniMart,DV0017,virtual,KE,2025-03-28 11:29:00,2025-03-28 10:47:51,-1.2012582870237987,36.758146925742835,6.794480096346186,3.447557528619063,2469,3804.7334863948945,92.46010902539234,0,9,0,1,1208,1,0,0
2995,U0322,25.34,online,ElectroWorld,DV0222,credit,NG,2025-03-28 12:38:52,2025-03-28 11:29:00,7.0310390118192245,3.9449900526167516,-1.2012582870237987,36.758146925742835,4192,3756.7160060479237,53.769790162899675,0,1,0,1,1994,0,1,0
2996,U0243,61.48,airtime,Supermart,DV0004,credit,UK,2025-03-28 14:00:13,2025-03-28 12:38:52,52.01798110324621,0.03950439891423185,7.0310390118192245,3.9449900526167516,4881,5000.709331088436,61.47153449401888,0,3,0,3,330,0,0,0
2997,U0273,259.53,online,EasyPay,DV0216,virtual,KE,2025-03-28 15:14:19,2025-03-28 14:00:13,-1.153535235430815,36.970282395023155,52.01798110324621,0.03950439891423185,4446,6833.370060060893,92.21821943402016,0,7,0,1,1048,0,0,0
2998,U0081,58.1,card-present,Airtel,DV0038,credit,KE,2025-03-28 16:03:26,2025-03-28 15:14:19,-0.4847051995655962,36.70182648093836,-1.153535235430815,36.970282395023155,2947,79.76408310462428,1.6239718311087399,0,8,0,1,1332,0,0,0
2999,U0223,56.44,card-not-present,QuickBuy,DV0086,debit,KE,2025-03-28 16:20:13,2025-03-28 16:03:26,-0.9529566942036224,36.97351240706645,-0.4847051995655962,36.70182648093836,1007,59.96140214925605,3.5726754011473316,0,0,0,1,1754,0,0,0
3000,U0285,99.55,card-not-present,Clicks,DV0232,credit,NG,2025-03-28 17:17:40,2025-03-28 16:20:13,6.45105914680367,3.7015342689658626,-0.9529566942036224,36.97351240706645,3447,3394.4664915425883,167.8099549443263,0,3,0,2,1837,0,1,1
3001,U0339,28.57,in-store,Takealot,DV0230,prepaid,KE,2025-03-28 18:37:01,2025-03-28 17:17:40,-1.3696210916558433,36.77843700624078,6.45105914680367,3.7015342689658626,4761,3775.8990544116505,47.585369305754895,0,1,0,1,1422,0,0,0
3002,U0429,177.75,airtime,Takealot,DV0143,debit,UK,2025-03-28 18:40:26,2025-03-28 18:37:01,52.22874417562021,-0.05471269851042082,-1.3696210916558433,36.77843700624078,205,6867.617542494851,2010.0344026814198,0,1,0,1,1720,0,0,0
3003,U0110,122.97,airtime,LuxuryHub,DV0101,prepaid,ZA,2025-03-28 19:46:37,2025-03-28 18:40:26,-20.337325423247044,28.803630446209574,52.22874417562021,-0.05471269851042082,3971,8512.924208806748,128.6264045651989,0,8,0,1,833,0,0,0
3004,U0396,248.85,in-store,Supermart,DV0047,virtual,UK,2025-03-28 20:27:42,2025-03-28 19:46:37,51.9175993237328,0.19398366406994716,-20.337325423247044,28.803630446209574,2465,8474.344779806559,206.2720838898148,0,7,0,3,7,0,0,0
3005,U0118,14916.076392220575,card-not-present,QuickBuy,DV0246,prepaid,ZA,2025-03-28 21:11:37,2025-03-28 20:27:42,-27.003176054080445,18.41489646822681,51.9175993237328,0.19398366406994716,2635,8921.828556107748,203.15359141042313,0,14,0,1,1776,0,0,1
3006,U0378,145.95,card-not-present,DesignerHub,DV0028,credit,KE,2025-03-28 22:19:55,2025-03-28 21:11:37,-1.0000041183571522,36.90574825784868,-27.003176054080445,18.41489646822681,4098,3490.8980011861404,51.11124452688346,0,3,0,1,968,0,0,0
3007,U0410,267.42,card-not-present,Takealot,DV0124,virtual,KE,2025-03-28 23:03:04,2025-03-28 22:19:55,-1.3925369809670256,37.56506989111048,-1.0000041183571522,36.90574825784868,2589,85.25521123189927,1.9757870505654525,0,2,0,2,1825,0,0,0
3008,U0279,415.67,airtime,Clicks,DV0124,virtual,ZA,2025-03-29 00:25:22,2025-03-28 23:03:04,-21.303179652962513,22.97102511649885,-1.3925369809670256,37.56506989111048,4938,2713.0058141909867,32.96483370827445,0,8,1,1,609,0,0,0
3009,U0276,439.72,airtime,Clicks,DV0133,debit,ZA,2025-03-29 00:27:24,2025-03-29 00:25:22,-28.650510196095297,19.08747579472062,-21.303179652962513,22.97102511649885,122,903.2247155277431,444.20887648905403,0,1,1,2,1618,0,0,0
3010,U0070,175.55,card-present,DesignerHub,DV0023,prepaid,KE,2025-03-29 01:36:04,2025-03-29 00:27:24,-0.9716930200890889,36.90666558760993,-28.650510196095297,19.08747579472062,4120,3601.781121965952,52.45312313542648,0,1,1,2,845,0,0,0
3011,U0072,399.52,card-not-present,Walmart,DV0046,credit,KE,2025-03-29 02:53:18,2025-03-29 01:36:04,-0.51349141351392,36.8213472541913,-0.9716930200890889,36.90666558760993,4634,51.547758519214064,0.6674288975297462,0,2,1,1,977,0,0,1
3012,U0037,42.59,card-present,ElectroWorld,DV0042,debit,UK,2025-03-29 02:59:45,2025-03-29 02:53:18,52.12613998682105,-0.2957996278143329,-0.51349141351392,36.8213472541913,387,6786.784658914284,1052.214675800664,0,4,1,1,681,0,0,0
3013,U0349,111.79,online,EasyPay,DV0173,virtual,NG,2025-03-29 04:08:23,2025-03-29 02:59:45,7.101128608073732,4.058340243518423,52.12613998682105,-0.2957996278143329,4118,5008.059127050991,72.96832142376383,0,2,1,1,1859,0,1,0
3014,U0006,46.68,online,MiniMart,DV0013,virtual,ZA,2025-03-29 04:14:11,2025-03-29 04:08:23,-21.800669163172774,28.70303075933764,7.101128608073732,4.058340243518423,348,4178.2181153021975,720.3824336727927,1,2,1,2,564,0,0,0
3015,U0085,283.89,card-present,EasyPay,DV0043,credit,ZA,2025-03-29 04:50:00,2025-03-29 04:14:11,-19.31450618327961,29.28718222760856,-21.800669163172774,28.70303075933764,2149,281.90452372514494,7.870763808054302,0,2,1,1,621,0,0,0
3016,U0051,260.67,online,EasyPay,DV0276,debit,UK,2025-03-29 05:14:49,2025-03-29 04:50:00,51.91933863109267,-0.13245947063781194,-19.31450618327961,29.28718222760856,1489,8393.137589611655,338.2056785605771,1,6,1,2,1260,0,0,0
3017,U0323,115.68,airtime,LuxuryHub,DV0077,debit,ZA,2025-03-29 06:27:23,2025-03-29 05:14:49,-21.02062969909096,24.241078146253216,51.91933863109267,-0.13245947063781194,4354,8421.397881744666,116.05049905941203,0,0,0,1,118,0,0,0
3018,U0345,274.15,airtime,ShoeWorld,DV0259,debit,ZA,2025-03-29 07:33:48,2025-03-29 06:27:23,-27.175563761564824,26.300152111357335,-21.02062969909096,24.241078146253216,3985,713.0969772174902,10.736717348318548,0,0,0,1,1096,0,0,0
3019,U0082,87.33,airtime,Walmart,DV0076,prepaid,ZA,2025-03-29 07:40:52,2025-03-29 07:33:48,-20.17521772402496,20.077541936622602,-27.175563761564824,26.300152111357335,424,1001.5795664500571,141.73295751651753,0,0,0,2,869,0,0,0
3020,U0268,118.71,airtime,Clicks,DV0078,credit,ZA,2025-03-29 08:17:02,2025-03-29 07:40:52,-21.952100682936972,24.407147639490425,-20.17521772402496,20.077541936622602,2170,491.0515971523079,13.577463515732017,0,4,0,1,123,0,0,0
3021,U0319,219.15,card-present,Supermart,DV0161,prepaid,ZA,2025-03-29 09:12:56,2025-03-29 08:17:02,-24.428673550873675,28.869732988599438,-21.952100682936972,24.407147639490425,3354,532.8134730997471,9.531546924861306,0,7,0,1,1422,1,0,0
3022,U0260,76.52,online,Takealot,DV0240,virtual,UK,2025-03-29 10:28:01,2025-03-29 09:12:56,51.664704632223064,-0.2211674488686619,-24.428673550873675,28.869732988599438,4505,8895.780426242702,118.4787626136653,0,4,0,3,714,0,0,0
3023,U0026,70.15,card-present,MiniMart,DV0134,credit,ZA,2025-03-29 11:19:13,2025-03-29 10:28:01,-27.32766651264658,19.891246564434937,51.664704632223064,-0.2211674488686619,3072,8968.904304750773,175.17391220216354,0,5,0,3,138,0,0,0
3024,U0326,212.4,card-not-present,ShoeWorld,DV0046,debit,NG,2025-03-29 11:22:03,2025-03-29 11:19:13,6.2685208004155335,3.7920128126203707,-27.32766651264658,19.891246564434937,170,4101.558802481641,1447.6089891111671,0,3,0,2,1613,0,1,0
3025,U0272,107.86,card-not-present,Airtel,DV0208,prepaid,KE,2025-03-29 12:29:37,2025-03-29 11:22:03,-0.5215896138745838,37.04543154203576,6.2685208004155335,3.7920128126203707,4054,3770.3349875243025,55.80170183805085,0,1,0,1,377,0,0,0
3026,U0121,268.85,card-not-present,DesignerHub,DV0077,debit,UK,2025-03-29 12:55:20,2025-03-29 12:29:37,51.973141065834746,-0.2379216453459757,-0.5215896138745838,37.04543154203576,1543,6783.193291915356,263.7664274237987,0,9,0,1,828,0,0,0
3027,U0165,192.34,airtime,ElectroWorld,DV0026,debit,NG,2025-03-29 13:40:48,2025-03-29 12:55:20,6.967259052642657,3.331480729379729,51.973141065834746,-0.2379216453459757,2728,5000.667305569169,109.98535129550957,0,5,0,1,1077,0,1,0
3028,U0402,115.38,card-present,Supermart,DV0022,virtual,UK,2025-03-29 14:47:10,2025-03-29 13:40:48,51.65340797973094,-0.21317795487817848,6.967259052642657,3.331480729379729,3982,4965.079710546145,74.8128534989374,0,8,0,2,702,0,0,0
3029,U0209,134.1,card-not-present,Takealot,DV0124,prepaid,KE,2025-03-29 15:49:35,2025-03-29 14:47:10,-0.41557388787644056,37.07213794021409,51.65340797973094,-0.21317795487817848,3745,6747.10838540377,108.09786465266387,0,5,0,1,1361,0,0,0
3030,U0286,161.94,card-not-present,EasyPay,DV0182,virtual,UK,2025-03-29 16:28:40,2025-03-29 15:49:35,51.486999355530834,-0.4040291298230332,-0.41557388787644056,37.07213794021409,2345,6743.062561992626,172.53038538147442,0,6,0,1,1144,0,0,0
3031,U0326,17.27,online,ShoeWorld,DV0065,virtual,KE,2025-03-29 17:31:08,2025-03-29 16:28:40,-0.7559973993503322,37.17160459428727,51.486999355530834,-0.4040291298230332,3748,6781.766963179527,108.5661733700031,0,8,0,1,946,1,0,0
3032,U0411,356.98,airtime,Clicks,DV0063,prepaid,ZA,2025-03-29 18:24:22,2025-03-29 17:31:08,-23.629601569876797,20.554810092172577,-0.7559973993503322,37.17160459428727,3194,3102.2108170651813,58.275719794587,1,1,0,1,853,0,0,0
3033,U0064,109.08,in-store,Clicks,DV0134,debit,ZA,2025-03-29 19:00:42,2025-03-29 18:24:22,-23.68518526547235,29.91269091469229,-23.629601569876797,20.554810092172577,2180,954.5333558846651,26.271560253706376,0,3,0,1,389,0,0,0
3034,U0486,275.64,card-not-present,DesignerHub,DV0256,credit,UK,2025-03-29 20:08:02,2025-03-29 19:00:42,52.124883648431414,-0.28884311860764145,-23.68518526547235,29.91269091469229,4040,8898.139790699854,132.15059095098795,1,0,0,1,1847,0,0,0
3035,U0194,57.78,card-present,ShoeWorld,DV0271,virtual,KE,2025-03-29 20:57:47,2025-03-29 20:08:02,-1.3799967840859426,37.04531511345045,52.124883648431414,-0.28884311860764145,2985,6883.696872661499,138.36576628465323,0,6,0,1,1716,0,0,0
3036,U0125,266.79,card-present,Takealot,DV0034,credit,KE,2025-03-29 21:34:07,2025-03-29 20:57:47,-0.9166612439286883,36.74733052605377,-1.3799967840859426,37.04531511345045,2180,61.030679870744045,1.6797434826810287,0,0,0,2,324,0,0,0
3037,U0348,347.55,card-present,ShoeWorld,DV0088,debit,NG,2025-03-29 22:37:05,2025-03-29 21:34:07,6.229405077180453,3.4662043704338834,-0.9166612439286883,36.74733052605377,3778,3781.8299015761045,60.06082427066338,0,5,0,2,67,0,1,0
3038,U0082,48.56,in-store,MiniMart,DV0125,prepaid,ZA,2025-03-29 22:56:39,2025-03-29 22:37:05,-24.19046177416554,21.95363157656337,6.229405077180453,3.4662043704338834,1174,3918.174002600135,200.2473936592914,0,0,0,2,552,0,0,0
3039,U0370,999999.0,airtime,,DV0110,virtual,UK,2025-03-29 23:02:43,2025-03-29 22:56:39,176.19033771695115,63.68271223917452,-24.19046177416554,21.95363157656337,364,8671.334636476842,1429.3408741445344,0,5,0,3,609,0,0,0
3040,U0129,135.1,card-present,ShoeWorld,DV0237,virtual,ZA,2025-03-30 00:14:21,2025-03-29 23:02:43,-21.757529527001886,26.84202551519847,51.60641005028659,-0.20207120191878436,4298,8544.962659846886,119.28751968143628,0,5,1,1,934,0,0,0
3041,U0485,36.33,airtime,EasyPay,DV0081,debit,UK,2025-03-30 01:12:39,2025-03-30 00:14:21,51.59149531281379,0.27529768762122,-21.757529527001886,26.84202551519847,3498,8529.201140903855,146.2984758302548,0,5,1,2,1632,0,0,0
3042,U0149,89.69,in-store,QuickBuy,DV0096,prepaid,ZA,2025-03-30 02:06:43,2025-03-30 01:12:39,-25.108310251427913,20.953942050287278,51.59149531281379,0.27529768762122,3244,8733.869802312714,161.53889893303418,0,7,1,1,1955,1,0,0
3043,U0346,166.59,airtime,DesignerHub,DV0175,credit,NG,2025-03-30 02:13:54,2025-03-30 02:06:43,6.461962544142656,3.4479718347391,-25.108310251427913,20.953942050287278,431,3974.2573514538444,553.2608841931105,0,3,1,1,333,0,1,0
3044,U0492,34.92,card-present,ShoeWorld,DV0044,prepaid,ZA,2025-03-30 03:24:52,2025-03-30 02:13:54,-28.334357102179446,28.391239476918756,6.461962544142656,3.4479718347391,4258,4690.070928727672,66.08836442547214,0,2,1,1,1942,0,0,0
3045,U0211,345.48,in-store,QuickBuy,DV0149,virtual,NG,2025-03-30 03:50:20,2025-03-30 03:24:52,6.493270121618655,3.292123414828768,-28.334357102179446,28.391239476918756,1528,4702.5182757303955,184.65385899464906,0,3,1,1,581,0,1,0
3046,U0056,596.19,airtime,MiniMart,DV0124,credit,NG,2025-03-30 04:27:51,2025-03-30 03:50:20,6.373619249481558,3.7455409521334335,6.493270121618655,3.292123414828768,2251,51.87442268970311,1.3827034035460626,0,7,1,3,733,0,1,0
3047,U0372,73.76,airtime,Supermart,DV0239,virtual,KE,2025-03-30 05:00:03,2025-03-30 04:27:51,-0.6182476898200563,37.31225975111163,6.373619249481558,3.7455409521334335,1932,3808.77431331951,118.28491656271768,0,6,1,1,1606,0,0,0
3048,U0149,396.11,in-store,DesignerHub,DV0150,credit,ZA,2025-03-30 05:40:47,2025-03-30 05:00:03,-20.369233726528556,28.478822481805455,-0.6182476898200563,37.31225975111163,2444,2387.1588380800217,58.60455412635078,0,7,1,1,244,0,0,0
3049,U0107,138.42,card-not-present,MiniMart,DV0100,debit,NG,2025-03-30 06:01:17,2025-03-30 05:40:47,6.746705763331,3.332928736649624,-20.369233726528556,28.478822481805455,1230,4070.5610911540625,198.56395566605184,0,2,0,1,1159,0,1,0
3050,U0453,324.59,in-store,EasyPay,DV0203,credit,ZA,2025-03-30 06:45:56,2025-03-30 06:01:17,-20.028721428643024,27.03402100971333,6.746705763331,3.332928736649624,2679,3938.027267887056,88.19769916880306,0,8,0,1,529,0,0,0
3051,U0053,88.98,card-not-present,Walmart,DV0049,prepaid,ZA,2025-03-30 07:55:32,2025-03-30 06:45:56,-22.183975351931984,29.802498942258055,-20.028721428643024,27.03402100971333,4176,373.71184810390105,5.369423104941108,0,6,0,1,663,1,0,0
3052,U0370,39.37,card-not-present,DesignerHub,DV0279,virtual,ZA,2025-03-30 08:17:49,2025-03-30 07:55:32,-26.36008252801343,26.249018284734248,-22.183975351931984,29.802498942258055,1337,586.5504093519514,26.322381870693405,0,8,0,2,662,0,0,0
3053,U0124,237.33,in-store,ElectroWorld,DV0102,prepaid,ZA,2025-03-30 08:49:07,2025-03-30 08:17:49,-25.717364307074412,24.466607532202712,-26.36008252801343,26.249018284734248,1878,192.07559678847664,6.136600536373056,0,8,0,2,19,0,0,0
3054,U0208,69.78,card-present,Supermart,DV0116,virtual,NG,2025-03-30 09:56:18,2025-03-30 08:49:07,7.115039163614968,3.3209574434658684,-25.717364307074412,24.466607532202712,4031,4292.885104230369,63.89806654771077,0,0,0,2,574,0,1,0
3055,U0371,75.12,airtime,LuxuryHub,DV0043,prepaid,ZA,2025-03-30 11:03:49,2025-03-30 09:56:18,-21.42867691701677,26.29928809396837,7.115039163614968,3.3209574434658684,4051,4033.562858821508,59.74173575149111,0,7,0,1,1227,0,0,0
3056,U0049,345.27,card-not-present,QuickBuy,DV0257,prepaid,UK,2025-03-30 11:09:32,2025-03-30 11:03:49,51.308239688510554,-0.4524717810744914,-21.42867691701677,26.29928809396837,343,8471.423476057742,1481.8816576194301,1,4,0,1,637,0,0,0
3057,U0443,100.45,in-store,Supermart,DV0006,credit,ZA,2025-03-30 11:45:21,2025-03-30 11:09:32,-22.217994751647417,19.866018620743,51.308239688510554,-0.4524717810744914,2149,8383.948495295006,234.07952988259672,0,7,0,2,1304,0,0,0
3058,U0416,136.76,card-present,Airtel,DV0055,debit,ZA,2025-03-30 12:10:43,2025-03-30 11:45:21,-19.389483500991798,26.31682202722091,-22.217994751647417,19.866018620743,1522,740.862120053111,29.206128254393334,0,4,0,1,562,0,0,0
3059,U0282,321.54,in-store,QuickBuy,DV0269,virtual,KE,2025-03-30 12:58:27,2025-03-30 12:10:43,-1.3027691816521436,37.184789338085906,-19.389483500991798,26.31682202722091,2864,2325.2137615021225,48.71257880241877,0,9,0,1,1628,1,0,0
3060,U0194,370.06,airtime,QuickBuy,DV0242,prepaid,NG,2025-03-30 13:48:39,2025-03-30 12:58:27,6.2511779590612555,4.125618917748487,-1.3027691816521436,37.184789338085906,3012,3767.7062567248977,75.0539094965119,0,0,0,1,1961,0,1,0
3061,U0146,114.02,card-not-present,GameStore,DV0213,virtual,ZA,2025-03-30 15:01:03,2025-03-30 13:48:39,-21.73634138800757,24.33509934938431,6.2511779590612555,4.125618917748487,4344,3801.1621900538603,52.50224019411409,0,7,0,1,1604,0,0,0
3062,U0110,96.09,in-store,Supermart,DV0189,debit,UK,2025-03-30 16:12:21,2025-03-30 15:01:03,51.45472807515136,0.2509053286779004,-21.73634138800757,24.33509934938431,4278,8442.4506482552,118.40744247202245,0,9,0,1,968,0,0,0
3063,U0040,70.01,card-not-present,GameStore,DV0037,virtual,NG,2025-03-30 17:18:35,2025-03-30 16:12:21,6.210381573302547,3.8769431292069414,51.45472807515136,0.2509053286779004,3974,5027.132279451451,75.90033637823026,0,4,0,1,120,0,1,0
3064,U0396,132.47,in-store,DesignerHub,DV0056,debit,NG,2025-03-30 17:51:54,2025-03-30 17:18:35,6.888966248673646,4.014482049349351,6.210381573302547,3.8769431292069414,1999,76.56998123084743,2.2982485612060257,0,8,0,1,1081,0,1,0
3065,U0204,120.92,card-not-present,ElectroWorld,DV0176,virtual,UK,2025-03-30 18:48:17,2025-03-30 17:51:54,51.91595324500388,-0.4843825596403537,6.888966248673646,4.014482049349351,3383,5009.296710206598,88.84357156736502,1,1,0,1,595,0,0,0
3066,U0388,81.87,in-store,DesignerHub,DV0100,credit,UK,2025-03-30 19:05:28,2025-03-30 18:48:17,51.45035574059956,-0.07788540628816176,51.91595324500388,-0.4843825596403537,1031,58.94000892154091,3.4300684144446696,1,1,0,2,1874,0,0,0
3067,U0311,56.69,card-present,ShoeWorld,DV0038,credit,KE,2025-03-30 19:53:45,2025-03-30 19:05:28,-0.43123582060175314,36.62231655705553,51.45035574059956,-0.07788540628816176,2897,6704.273693456629,138.85275167669926,0,4,0,2,707,0,0,0
